"","SessionName","Trap","StartDate","Operation","Speed","SillDepth","DepthUnits","TagTemp","SessionNote"
"2408","NPM-2021-114-MC2","MARTR2",2021-04-24 10:43:41,"1",NA,NA,NA,2.5,"Trap box still slightly flooded. Drum clogged with debris. Moved trap further back raised to two blocks."
"2409","NPM-2021-115-MC2","MARTR2",2021-04-25 10:21:27,"1",NA,NA,NA,1,"trap ops normal"
"2410","NPM-2021-116-MC2","MARTR2",2021-04-26 09:46:51,"1",NA,NA,NA,1,"trap ops normal"
"2411","NPM-2021-117-MC2","MARTR2",2021-04-27 14:56:27,"1",NA,NA,NA,6.5,"trap ops normal"
"2412","NPM-2021-118-MC2","MARTR2",2021-04-28 12:07:42,"1",NA,NA,NA,3.5,"trap ops normal"
"2413","NPM-2021-119-MC2","MARTR2",2021-04-29 13:08:32,"1",NA,NA,NA,5.5,"Trap ops normal. Weather sunny and warm."
"2414","NPM-2021-120-MC2","MARTR2",2021-04-30 14:40:58,"1",NA,NA,NA,6,"Trap ops normal. Trap speed reaching maximum speed. Cone lifted and trap tucked against bank after fish pulled."
"2415","NPM-2021-121-MC2","MARTR2",2021-05-01 16:05:24,"0",NA,NA,NA,6,"Trap pulled for spring runoff. Weather cloudy cool."
"2416","NPM-2021-122-MC2","MARTR2",2021-05-02 18:25:11,"0",NA,NA,NA,6,"Trap pulled for high water."
"2417","NPM-2021-123-MC2","MARTR2",2021-05-03 15:46:05,"0",NA,NA,NA,6,"Trap pulled for high water. Weather partly cloudy and cool."
"2418","NPM-2021-124-MC2","MARTR2",2021-05-04 13:42:57,"0",NA,NA,NA,6,"Cone pulled for high water, trap pulled against bank."
"2419","NPM-2021-125-MC2","MARTR2",2021-05-05 13:08:29,"0",NA,NA,NA,6,"Trap pulled for high water. Weather sunny and warm. No precip."
"2420","NPM-2021-126-MC2","MARTR2",2021-05-06 15:47:15,"0",NA,NA,NA,6,"trap not fishing high water"
"2421","NPM-2021-127-MC2","MARTR2",2021-05-07 09:30:32,"0",NA,NA,NA,4.5,"trap not fishing high water"
"2422","NPM-2021-128-MC2","MARTR2",2021-05-08 09:00:18,"0",NA,1.83,NA,4.5,"trap not fishing; high water"
"2423","NPM-2021-129-MC2","MARTR2",2021-05-09 23:04:53,"0",NA,NA,NA,1.5,"trap not fishing; high water"
"2424","NPM-2021-130-MC2","MARTR2",2021-05-10 09:17:49,"0",NA,1.66,NA,2,"trap not fishing; high water. Water came down 2"""
"2425","NPM-2021-131-MC2","MARTR2",2021-05-11 13:07:29,"0",NA,1.41,NA,1,"trap not fishing; high water. Water continues to drop may consider dropping cone in."
"2426","NPM-2021-132-MC2","MARTR2",2021-05-12 14:23:59,"0",NA,NA,NA,4,"trap not fishing; highwater"
"2427","NPM-2021-133-MC2","MARTR2",2021-05-13 13:57:03,"0",NA,NA,NA,7.5,"Trap still pulled for high water, moved in center of river but not fishing yet. Weather sunny and warm"
"2428","NPM-2021-134-MC2","MARTR2",2021-05-14 12:02:04,"1",NA,NA,NA,7.5,"Cone pulled for high water, trap moved to center of stream to avoid beaching. Weather cloudy and cool."
"2429","NPM-2021-135-MC2","MARTR2",2021-05-15 12:11:04,"0",NA,NA,NA,7.5,"Cone pulled, trap in stream to avoid beaching. Weather cloudy and cool, water up about an inch."
"2430","NPM-2021-136-MC2","MARTR2",2021-05-16 11:53:16,"0",NA,NA,NA,7.5,"Cone still pulled, trap in center of stream. Water has risen a couple inches since yesterday. Weather is warm and sunny and promises to continue warming up."
"2431","NPM-2021-137-MC2","MARTR2",2021-05-17 12:24:01,"0",NA,NA,NA,7.5,"Cone still pulled. River rises about an inch each day."
"2432","NPM-2021-138-MC2","MARTR2",2021-05-18 12:52:44,"0",NA,NA,NA,7.5,"Cone puled, trap in stream. Weather sunny and warm"
"2433","NPM-2021-139-MC2","MARTR2",2021-05-19 07:37:19,"0",NA,NA,NA,7.5,"Trap in stream, cone pulled."
"2434","NPM-2021-140-MC2","MARTR2",2021-05-20 13:12:42,"0",NA,NA,NA,7.5,"trap not fishing; high water"
"2435","NPM-2021-141-MC2","MARTR2",2021-05-21 13:01:06,"0",NA,NA,NA,7.5,"trap not fishing; high water"
"2436","NPM-2021-142-MC2","MARTR2",2021-05-22 10:50:17,"0",NA,1.53,NA,7.5,"trap not fishing; high water"
"2437","NPM-2021-143-MC2","MARTR2",2021-05-23 12:47:29,"0",NA,1.41,NA,7.5,"trap not fishing; high water"
"2438","NPM-2021-144-MC2","MARTR2",2021-05-24 15:35:08,"0",NA,NA,NA,7.5,"Trap not fishing; high water. Dropped cone back in to begin fishing again."
"2439","NPM-2021-145-MC2","MARTR2",2021-05-25 15:00:14,"1",NA,1.33,NA,7.5,"trap ops normal"
"2440","NPM-2021-146-MC2","MARTR2",2021-05-26 12:22:00,"1",NA,1.45,NA,6,"trap ops normal"
"2441","NPM-2021-147-MC2","MARTR2",2021-05-27 12:20:45,"1",NA,NA,NA,6,"Trap ops normal"
"2442","NPM-2021-148-MC2","MARTR2",2021-05-28 11:44:23,"1",NA,15.5,NA,7.5,"Trap ops normal. Weather sunny and warm. less than 1/4"" rain yesterday afternoon"
"2443","NPM-2021-149-MC2","MARTR2",2021-05-29 11:34:08,"1",NA,16,NA,7,"Trap ops normal. Weather sunny and warm"
"2444","NPM-2021-150-MC2","MARTR2",2021-05-30 12:15:57,"1",NA,16.5,NA,7,"Trap ops normal. Trap moved after tagging. Weather sunny and very warm"
"2445","NPM-2021-151-MC2","MARTR2",2021-05-31 11:46:06,"1",NA,16.5,NA,7,"Trap ops normal. Bismark Brown staining fry today. To avoid stressing them out as much as possible, only a small subset was anesthetized to be measured. The rest were tallied."
"2446","NPM-2021-152-MC2","MARTR2",2021-06-01 11:29:46,"1",NA,17.5,NA,7,"Trap Ops normal. Weather sunny and warm"
"2447","NPM-2021-153-MC2","MARTR2",2021-06-02 11:26:32,"1",NA,18,NA,7,"Trap ops normal. Trap moved forward slightly to be even with rigging strap used to mark location previous to high water. RPM remains 9.0"
"2448","NPM-2021-154-MC2","MARTR2",2021-06-03 16:17:34,"1",NA,1.33,NA,7,"trap ops normal"
"2449","NPM-2021-155-MC2","MARTR2",2021-06-04 14:49:16,"1",NA,1.37,NA,14,"trap ops normal"
"2450","NPM-2021-156-MC2","MARTR2",2021-06-05 09:41:54,"1",NA,1.33,NA,9,"trap ops normal"
"2451","NPM-2021-157-MC2","MARTR2",2021-06-06 14:59:57,"1",NA,1.16,NA,11,"trap ops normal. River dropped by two inches."
"2452","NPM-2021-158-MC2","MARTR2",2021-06-07 11:29:21,"1",NA,1.04,NA,7,"trap ops normal."
"2453","NPM-2021-159-MC2","MARTR2",2021-06-08 11:43:44,"1",NA,1,NA,7.5,"trap ops normal"
"2454","NPM-2021-160-MC2","MARTR2",2021-06-09 09:27:41,"1",NA,1,NA,9,"trap ops normal"
"2455","NPM-2021-161-MC2","MARTR2",2021-06-10 11:02:41,"1",NA,12,NA,9,"Trap ops normal. Weather cool and cloudy with steady drizzle of rain"
"2456","NPM-2021-162-MC2","MARTR2",2021-06-11 11:53:40,"1",NA,11.5,NA,6.5,"Trap ops normal. Weather cloudy and cool. 0.15 in of precip."
"2457","NPM-2021-163-MC2","MARTR2",2021-06-12 11:07:54,"1",NA,10.5,NA,7.5,"Trap ops normal. Weather mostly sunny and warm. Less than 0.05 inches of precip last night."
"2458","NPM-2021-164-MC2","MARTR2",2021-06-13 10:00:08,"1",NA,9.75,NA,6.5,"Trap ops normal. Weather very warm and sunny."
"2459","NPM-2021-165-MC2","MARTR2",2021-06-14 10:37:08,"1",NA,8.75,NA,8.5,"Trap ops normal. Weather sunny and very warm"
"2460","NPM-2021-166-MC2","MARTR2",2021-06-15 10:56:03,"1",NA,8.75,NA,8.5,"Trap ops normal. Weather sunny and warm."
"2461","NPM-2021-167-MC2","MARTR2",2021-06-16 08:49:44,"1",NA,7.75,NA,7,"Trap ops normal. Weather sunny and warm"
"2462","NPM-2021-168-MC2","MARTR2",2021-06-17 14:05:55,"1",NA,8,NA,13,"trap ops normal"
"2463","NPM-2021-169-MC2","MARTR2",2021-06-18 09:56:14,"1",NA,7.5,NA,7,"trap ops normal"
"2464","NPM-2021-170-MC2","MARTR2",2021-06-19 14:47:44,"1",NA,7,NA,7,"trap ops normal"
"2465","NPM-2021-171-MC2","MARTR2",2021-06-20 11:59:48,"1",NA,7,NA,14,"trap ops normal"
"2466","NPM-2021-172-MC2","MARTR2",2021-06-21 12:14:39,"1",NA,6.5,NA,10,"trap ops normal"
"2467","NPM-2021-173-MC2","MARTR2",2021-06-22 11:35:36,"1",NA,6,NA,10,"trap ops normal"
"2468","NPM-2021-174-MC2","MARTR2",2021-06-23 09:00:16,"1",NA,7,NA,9.5,"trap ops normal"
"2469","NPM-2021-175-MC2","MARTR2",2021-06-24 11:55:26,"1",NA,5.5,NA,11,"Trap ops normal. Weather sunny and very warm"
"2470","NPM-2021-176-MC2","MARTR2",2021-06-25 11:13:40,"1",NA,5.25,NA,11,"Trap ops normal. Weather changing from sunny to mostly cloudy, potential for storms this afternoon."
"2471","NPM-2021-177-MC2","MARTR2",2021-06-26 11:49:47,"1",NA,4.25,NA,11,"Trap ops normal. Weather sunny and warm"
"2472","NPM-2021-178-MC2","MARTR2",2021-06-27 11:35:52,"1",NA,5,NA,11,"Trap ops normal. Weather sunny and very warm."
"2473","NPM-2021-179-MC2","MARTR2",2021-06-28 11:56:28,"1",NA,4.25,NA,13,"Trap ops normal. Weather sunny and warm."
"2474","NPM-2021-180-MC2","MARTR2",2021-06-29 11:12:10,"1",NA,4,NA,11,"Trap ops normal. Weather sunny and normal."
"2475","NPM-2021-181-MC2","MARTR2",2021-06-30 10:29:21,"1",NA,4,NA,11,"Trap ops normal. Weather sunny and warm."
"2476","NPM-2021-182-MC2","MARTR2",2021-07-01 14:24:59,"1",NA,3,NA,14,"trap ops normal"
"2477","NPM-2021-183-MC2","MARTR2",2021-07-02 12:10:30,"1",NA,4.5,NA,11.5,"trap ops normal"
"2478","NPM-2021-184-MC2","MARTR2",2021-07-03 11:39:59,"1",NA,4,NA,11.5,"trap ops normal"
"2479","NPM-2021-185-MC2","MARTR2",2021-07-04 11:36:08,"1",NA,3,NA,12,"trap ops normal"
"2480","NPM-2021-186-MC2","MARTR2",2021-07-05 08:51:12,"1",NA,3.5,NA,10,"trap ops normal"
"2481","NPM-2021-187-MC2","MARTR2",2021-07-06 11:37:49,"1",NA,3,NA,11.5,"trap ops normal"
"2482","NPM-2021-188-MC2","MARTR2",2021-07-07 09:56:58,"1",NA,3,NA,10.5,"trap ops normal"
"2483","NPM-2021-189-MC2","MARTR2",2021-07-08 12:17:10,"1",NA,2.25,NA,10.5,"Weather hazy and sunny"
"2484","NPM-2021-190-MC2","MARTR2",2021-07-09 11:56:49,"1",NA,2,NA,11,"Warm and somewhat smoky, trap ops normal"
"2485","NPM-2021-191-MC2","MARTR2",2021-07-10 10:48:15,"1",NA,2,NA,11,"warm and smokey, trap ops normal"
"2486","NPM-2021-192-MC2","MARTR2",2021-07-11 11:33:10,"1",NA,1.5,NA,11,"Trap ops normal. Weather sunny and warm."
"2487","NPM-2021-193-MC2","MARTR2",2021-07-12 12:04:15,"1",NA,2,NA,11,"Trap ops normal. Weather sunny and warm, smoky. Live ground squirrel in the trap, fished out and returned to shore after much effort."
"2488","NPM-2021-194-MC2","MARTR2",2021-07-13 10:24:47,"1",NA,1.75,NA,8.5,"Trap ops normal. Weather hazy and warm."
"2489","NPM-2021-195-MC2","MARTR2",2021-07-14 10:31:38,"1",NA,1.75,NA,8.5,"Trap ops normal. Weather smoky and warm."
"2490","NPM-2021-196-MC2","MARTR2",2021-07-15 10:49:56,"1",NA,15,NA,10,"Trap ops normal"
"2491","NPM-2021-197-MC2","MARTR2",2021-07-16 10:25:55,"1",NA,10.75,NA,10,"trap ops normal"
"2492","NPM-2021-198-MC2","MARTR2",2021-07-17 10:15:06,"1",NA,13.5,NA,9,"Trap ops normal, weather clear skies and warm"
"2493","NPM-2021-199-MC2","MARTR2",2021-07-18 09:37:52,"1",NA,10.75,NA,9,"trap ops normal"
"2494","NPM-2021-200-MC2","MARTR2",2021-07-19 10:08:08,"1",NA,15,NA,9.5,"trap ops normal"
"2495","NPM-2021-201-MC2","MARTR2",2021-07-20 11:41:55,"1",NA,11,NA,10.5,"trap ops normal"
"2496","NPM-2021-202-MC2","MARTR2",2021-07-21 10:04:21,"1",NA,13.25,NA,10,"trap ops normal"
"2497","NPM-2021-203-MC2","MARTR2",2021-07-22 10:40:16,"1",NA,NA,NA,10,"Trap ops normal. Weather sunny and warm."
"2498","NPM-2021-204-MC2","MARTR2",2021-07-23 10:27:00,"1",NA,15.5,NA,10,"Trap ops normal. Weather sunny and warm, smoky."
"2499","NPM-2021-205-MC2","MARTR2",2021-07-24 11:31:00,"1",NA,15,NA,10,"Trap ops normal. Weather sunny and warm"
"2500","NPM-2021-206-MC2","MARTR2",2021-07-25 10:49:23,"1",NA,15.25,NA,9.5,"Trap ops normal. Due to traps slow speed, few fish being caught. Weather sunny and warm, very smoky. Note from NOAA Fisheries that they released 1,000 PIT tagged chinook upstream, which should be labeled as ""RE"" in P4"
"2501","NPM-2021-207-MC2","MARTR2",2021-07-26 10:36:33,"1",NA,15.5,NA,9,"Trap ops normal. Weather sunny and warm."
"2502","NPM-2021-208-MC2","MARTR2",2021-07-27 10:10:20,"1",NA,15,NA,9,"Trap ops normal. Weather sunny and warm, very smoky."
"2503","NPM-2021-209-MC2","MARTR2",2021-07-28 10:17:41,"1",NA,15.25,NA,9,"Trap ops normal. Weather partly cloudy, less than .01 of precip"
"2504","NPM-2021-210-MC2","MARTR2",2021-07-29 10:41:15,"1",NA,14.25,NA,10.2,"Trap ops normal, trap moving slow but not hitting"
"2505","NPM-2021-211-MC2","MARTR2",2021-07-30 10:23:33,"1",NA,14,NA,10,"Trap ops normal."
"2506","NPM-2021-212-MC2","MARTR2",2021-07-31 09:32:45,"1",NA,14,NA,11,"Trap ops normal."
"2507","NPM-2021-213-MC2","MARTR2",2021-08-01 09:53:05,"1",NA,14.75,NA,11,"Trap ops normal."
"2508","NPM-2021-214-MC2","MARTR2",2021-08-02 09:18:39,"1",NA,15,NA,10,"Trap ops normal."
"2509","NPM-2021-215-MC2","MARTR2",2021-08-03 09:33:09,"1",NA,15,NA,10,"Trap ops normal."
"2510","NPM-2021-216-MC2","MARTR2",2021-08-04 08:36:03,"1",NA,14.5,NA,10,"Trap ops normal."
"2511","NPM-2021-217-MC2","MARTR2",2021-08-05 08:27:55,"1",NA,15,NA,10,"Trap ops normal. Weather partly cloudy and cool"
"2512","NPM-2021-218-MC2","MARTR2",2021-08-06 08:44:33,"1",NA,14.5,NA,10,"Trap ops normal. Fyke 2/3rds built. Weather thundering and cold."
"2513","NPM-2021-219-MC2","MARTR2",2021-08-07 08:43:22,"1",NA,14.5,NA,8,"Trap ops normal. Weather sunny and cool"
"2514","NPM-2021-220-MC2","MARTR2",2021-08-08 08:21:05,"1",NA,14.5,NA,8,"Trap ops normal. Weather sunny, smoky and very cool."
"2515","NPM-2021-221-MC2","MARTR2",2021-08-09 10:16:54,"1",NA,14.5,NA,8,"Trap ops normal. weather sunny and cool."
"2516","NPM-2021-222-MC2","MARTR2",2021-08-10 10:14:37,"1",NA,14.5,NA,8,"Trap ops normal. Weather sunny and warm"
"2517","NPM-2021-223-MC2","MARTR2",2021-08-11 07:00:53,"1",NA,13.5,NA,8,"Trap ops normal. Weather clear and cool."
"2518","NPM-2021-224-MC2","MARTR2",2021-08-12 07:52:38,"1",NA,13.5,NA,8.5,"Trap ops normal."
"2519","NPM-2021-225-MC2","MARTR2",2021-08-13 07:57:41,"1",NA,13.5,NA,9,"Trap ops  normal."
"2520","NPM-2021-226-MC2","MARTR2",2021-08-14 07:48:08,"1",NA,13,NA,8.5,"Trap ops normal."
"2521","NPM-2021-227-MC2","MARTR2",2021-08-15 07:51:58,"1",NA,13,NA,8,"Trap ops normal."
"2522","NPM-2021-228-MC2","MARTR2",2021-08-16 07:55:22,"1",NA,13,NA,9,"Trap ops normal."
"2523","NPM-2021-229-MC2","MARTR2",2021-08-17 16:15:04,"0",NA,13,NA,9,"Trap did not operate for 24 hours due to redd count training. Pulled at 8:30 a.m. on August 16, put back in water 8:30 a.m. August 17."
"2524","NPM-2021-230-MC2","MARTR2",2021-08-18 10:20:48,"1",NA,13.25,NA,7.22,"Trap ops normal. Weather sunny and warm."
"2525","NPM-2021-231-MC2","MARTR2",2021-08-19 12:02:04,"1",NA,13.5,NA,8.5,"Trap ops normal. Weather sunny and cool. 0.1 inch of rain last night."
"2526","NPM-2021-232-MC2","MARTR2",2021-08-20 08:35:11,"1",NA,14,NA,8.5,"Trap ops normal. Weather clear and cool"
"2527","NPM-2021-233-MC2","MARTR2",2021-08-21 08:30:39,"1",NA,14.5,NA,9,"Trap ops normal. Weather cold and rainy. .25 inches so far."
"2528","NPM-2021-234-MC2","MARTR2",2021-08-22 08:51:51,"1",NA,14.75,NA,6,"Trap ops normal. Weather cool and clear. 0.5 inches of rain yesterday."
"2529","NPM-2021-235-MC2","MARTR2",2021-08-23 08:43:27,"1",NA,14.5,NA,5.5,"Trap ops normal. Weather very cold and clear."
"2530","NPM-2021-236-MC2","MARTR2",2021-08-24 10:50:53,"1",NA,14.25,NA,5.5,"Trap ops normal. Weather sunny and cold"
"2531","NPM-2021-237-MC2","MARTR2",2021-08-25 10:31:31,"1",NA,14,NA,5.5,"Trap ops normal. Weather sunny and cold."
"2532","NPM-2021-238-MC2","MARTR2",2021-08-26 13:16:26,"1",NA,13,NA,9,"Trap ops normal."
"2533","NPM-2021-239-MC2","MARTR2",2021-08-27 09:07:01,"1",NA,13,NA,8,"Trap ops normal."
"2534","NPM-2021-240-MC2","MARTR2",2021-08-28 08:01:40,"1",NA,13.5,NA,5.5,"Trap ops normal."
"2535","NPM-2021-241-MC2","MARTR2",2021-08-29 09:20:39,"1",NA,12.5,NA,5.5,"Trap ops normal."
"2536","NPM-2021-242-MC2","MARTR2",2021-08-30 08:52:55,"1",NA,12.5,NA,6,"Trap ops normal."
"2537","NPM-2021-243-MC2","MARTR2",2021-08-31 12:24:23,"1",NA,12.5,NA,8,"Trap ops normal."
"2538","NPM-2021-244-MC2","MARTR2",2021-09-01 08:56:32,"1",NA,12.5,NA,4.53,"Trap ops normal."
"2539","NPM-2021-245-MC2","MARTR2",2021-09-02 12:03:23,"1",NA,13.75,NA,6,"Trap ops normal. Weather smoky and warm"
"2540","NPM-2021-246-MC2","MARTR2",2021-09-03 10:53:45,"1",NA,13.5,NA,6,"Trap ops normal. Weather smoky and cool"
"2541","NPM-2021-247-MC2","MARTR2",2021-09-04 10:39:13,"1",NA,13.5,NA,6,"Trap ops normal. Weather clear and cold."
"2542","NPM-2021-248-MC2","MARTR2",2021-09-05 10:02:08,"1",NA,13.5,NA,6,"Trap ops normal. Weather kind of smoky and cool"
"2543","NPM-2021-249-MC2","MARTR2",2021-09-06 08:56:11,"1",NA,13.5,NA,4.5,"Trap ops normal. Weather smoky and cold"
"2544","NPM-2021-250-MC2","MARTR2",2021-09-07 08:52:33,"1",NA,13.5,NA,4.5,"Trap ops normal. Weather smoky and cold."
"2545","NPM-2021-251-MC2","MARTR2",2021-09-08 10:26:09,"1",NA,13.5,NA,4.5,"Trap ops normal. Weather clear and cool"
"2546","NPM-2021-252-MC2","MARTR2",2021-09-09 07:47:58,"1",NA,11.5,NA,7,"Trap ops normal."
"2547","NPM-2021-253-MC2","MARTR2",2021-09-10 08:25:14,"1",NA,12,NA,7,"Trap ops normal."
"2548","NPM-2021-254-MC2","MARTR2",2021-09-11 17:40:30,"1",NA,12.5,NA,7,"Trap ops normal."
"2549","NPM-2021-255-MC2","MARTR2",2021-09-12 08:21:29,"1",NA,12.5,NA,5,"Trap ops  normal."
"2550","NPM-2021-256-MC2","MARTR2",2021-09-13 10:30:30,"1",NA,12.5,NA,5.5,"Trap ops normal."
"2551","NPM-2021-257-MC2","MARTR2",2021-09-14 10:09:27,"1",NA,12.5,NA,5,"Trap ops normal."
"2552","NPM-2021-258-MC2","MARTR2",2021-09-15 09:08:30,"1",NA,13.25,NA,5,"Trap ops normal. Weather sunny and cold"
"2553","NPM-2021-259-MC2","MARTR2",2021-09-16 09:41:24,"1",NA,13,NA,4.5,"Trap ops normal. Weather sunny and cool"
"2554","NPM-2021-260-MC2","MARTR2",2021-09-17 10:24:16,"1",NA,13.25,NA,4.5,"Trap ops normal. Weather sunny and cold"
"2555","NPM-2021-261-MC2","MARTR2",2021-09-18 11:33:35,"1",NA,13.25,NA,8,"Trap ops normal. Weather smokey and warm"
"2556","NPM-2021-262-MC2","MARTR2",2021-09-19 10:59:07,"1",NA,14,NA,4.5,"Trap ops normal. Weather cloudy and rainy. 0.35 inches of rain"
"2557","NPM-2021-263-MC2","MARTR2",2021-09-20 11:56:09,"1",NA,14,NA,4.5,"Trap ops normal. Weather foggy and cool. 0.2 inches of rain"
"2558","NPM-2021-264-MC2","MARTR2",2021-09-21 09:27:00,"1",NA,13.75,NA,4.5,"Trap ops normal. Weather clear and cold"
"2559","NPM-2021-265-MC2","MARTR2",2021-09-22 11:17:14,"1",NA,13.25,NA,5.5,"Trap ops normal. Weather clear and cool"
"2560","NPM-2021-266-MC2","MARTR2",2021-09-23 10:55:28,"1",NA,12.5,NA,5,"Trap ops normal."
"2561","NPM-2021-267-MC2","MARTR2",2021-09-24 10:59:15,"1",NA,12.5,NA,5,"Trap ops normal."
"2562","NPM-2021-268-MC2","MARTR2",2021-09-25 11:13:16,"1",NA,12.5,NA,5.5,"Trap ops normal."
"2563","NPM-2021-269-MC2","MARTR2",2021-09-26 11:02:50,"1",NA,12.25,NA,5,"Trap ops normal."
"2564","NPM-2021-270-MC2","MARTR2",2021-09-27 10:57:30,"1",NA,12.25,NA,5,"Trap ops normal."
"2565","NPM-2021-271-MC2","MARTR2",2021-09-28 12:25:44.11,"1",NA,12.25,NA,4.98,"Trap ops normal"
"2566","NPM-2021-272-MC2","MARTR2",2021-09-29 12:39:11.743,"1",NA,12.25,NA,4,"Trap ops normal"
"2567","NPM-2021-273-MC2","MARTR2",2021-09-30 12:40:54.023,"1",NA,13,NA,4,"Trap ops normal. Weather sunny and cool"
"2568","NPM-2021-274-MC2","MARTR2",2021-10-01 15:04:23,"1",NA,13,NA,5,"Trap ops normal."
"2569","NPM-2021-275-MC2","MARTR2",2021-10-02 11:11:24,"1",NA,13,NA,2.5,"Trap ops normal. Weather sunny and cold"
"2570","NPM-2021-276-MC2","MARTR2",2021-10-03 10:42:47,"1",NA,13,NA,2.5,"Trap ops normal. Surface of trap freezing frequently now"
"2571","NPM-2021-277-MC2","MARTR2",2021-10-04 10:31:03,"1",NA,13,NA,2.5,"Trap ops normal. Weather sunny and cold"
"2572","NPM-2021-278-MC2","MARTR2",2021-10-05 10:50:29,"1",NA,13,NA,4,"Trap ops normal. Weather smoky and cool"
"2573","NPM-2021-279-MC2","MARTR2",2021-10-06 10:47:06,"1",NA,13,NA,4,"Trap ops normal. Weather cloudy and cool, chance of rain."
"2574","NPM-2021-280-MC2","MARTR2",2021-10-07 10:43:39,"1",NA,12.25,NA,4.5,"Trap ops normal."
"2575","NPM-2021-281-MC2","MARTR2",2021-10-08 10:47:21,"1",NA,12.25,NA,5.5,"Trap ops normal."
"2576","NPM-2021-282-MC2","MARTR2",2021-10-09 11:51:25,"1",NA,12.75,NA,4,"Trap ops normal."
"2577","NPM-2021-283-MC2","MARTR2",2021-10-10 12:00:13.14,"1",NA,12.5,NA,5,"Trap ops normal."
"2578","NPM-2021-284-MC2","MARTR2",2021-10-11 11:44:05,"1",NA,13,NA,3.5,"Trap ops normal."
"2579","NPM-2021-285-MC2","MARTR2",2021-10-12 12:42:41,"1",NA,12.5,NA,2,"Trap ops normal."
"2580","NPM-2021-286-MC2","MARTR2",2021-10-13 11:58:37.12,"1",NA,12.5,NA,2,"Trap ops normal."
"2581","NPM-2021-287-MC2","MARTR2",2021-10-14 13:59:03.583,"1",NA,NA,NA,3,"trap ops normal"
"2582","NPM-2021-288-MC2","MARTR2",2021-10-15 12:37:46.85,"1",NA,NA,NA,4.5,"trap ops normal"
"2583","NPM-2021-289-MC2","MARTR2",2021-10-16 14:06:52.47,"1",NA,NA,NA,5,"trap ops normal"
"2584","NPM-2021-290-MC2","MARTR2",2021-10-17 12:50:14.407,"1",NA,NA,NA,4,"trap ops normal"
"2585","NPM-2021-291-MC2","MARTR2",2021-10-18 12:40:24.34,"1",NA,NA,NA,4,"trap ops normal"
"2586","NPM-2021-292-MC2","MARTR2",2021-10-19 12:20:56,"1",NA,NA,NA,3,"trap ops normal"
"2587","NPM-2021-293-MC2","MARTR2",2021-10-20 12:04:09.77,"1",NA,NA,NA,5,"trap ops normal"
"2588","NPM-2021-294-MC2","MARTR2",2021-10-21 10:49:24.27,"1",NA,NA,NA,3.5,"Trap ops normal."
"2589","NPM-2021-295-MC2","MARTR2",2021-10-22 11:19:11.347,"1",NA,NA,NA,5.5,"Trap ops normal."
"2590","NPM-2021-296-MC2","MARTR2",2021-10-23 11:10:32.867,"1",NA,NA,NA,4.5,"Trap ops normal."
"2591","NPM-2021-297-MC2","MARTR2",2021-10-24 11:17:06.283,"1",NA,NA,NA,4,"Trap ops normal."
"2592","NPM-2021-298-MC2","MARTR2",2021-10-25 12:59:55.387,"1",NA,14.5,NA,1.5,"Trap ops normal."
"2593","NPM-2021-299-MC2","MARTR2",2021-10-26 12:48:29.767,"1",NA,14,NA,1.5,"Trap ops normal."
"2594","NPM-2021-300-MC2","MARTR2",2021-10-27 11:38:21.657,"1",NA,13,NA,2.5,"Trap ops normal."
"2595","NPM-2021-301-MC2","MARTR2",2021-10-28 11:51:58.977,"1",NA,13,NA,3.5,"Trap ops normal."
"2596","NPM-2021-302-MC2","MARTR2",2021-10-29 11:35:20.86,"1",NA,12.5,NA,3.5,"Trap ops normal."
"2597","NPM-2021-303-MC2","MARTR2",2021-10-30 11:31:13.383,"1",NA,13.5,NA,4.5,"Trap ops normal."
"2598","NPM-2021-304-MC2","MARTR2",2021-10-31 11:07:25.487,"1",NA,14,NA,5,"Trap ops normal, pulled cone for end of season."
"2599","NPM-2022-079-MC2","MARTR2",2022-03-20 13:17:16.717,"1",NA,NA,NA,3,"trap installed 3/19"
"2600","NPM-2022-080-MC2","MARTR2",2022-03-21 13:43:05.497,"1",NA,NA,NA,2.5,"trap ops normal"
"2601","NPM-2022-081-MC2","MARTR2",2022-03-22 13:31:12.413,"1",NA,NA,NA,4,"trap ops normal"
"2602","NPM-2022-082-MC2","MARTR2",2022-03-23 15:36:33.407,"1",NA,NA,NA,4,"trap ops normal"
"2603","NPM-2022-083-MC2","MARTR2",2022-03-24 13:44:28.55,"1",NA,NA,NA,4,"trap ops normal"
"2604","NPM-2022-084-MC2","MARTR2",2022-03-25 14:09:30.793,"1",NA,NA,NA,4,"trap ops normal"
"2605","NPM-2022-085-MC2","MARTR2",2022-03-26 11:52:05.993,"1",NA,NA,NA,4,"trap ops normal"
"2606","NPM-2022-086-MC2","MARTR2",2022-03-27 13:01:59.207,"1",NA,NA,NA,4,"trap ops normal"
"2607","NPM-2022-087-MC2","MARTR2",2022-03-28 13:03:03.16,"1",NA,NA,NA,4.5,"trap ops normal"
"2608","NPM-2022-088-MC2","MARTR2",2022-03-29 12:55:23.423,"1",NA,NA,NA,4.5,"trap ops normal"
"2609","NPM-2022-089-MC2","MARTR2",2022-03-30 13:12:15.137,"1",NA,NA,NA,3.5,"trap ops normal"
"2610","NPM-2022-090-MC2","MARTR2",2022-03-31 12:45:35.653,"1",NA,NA,NA,3.5,"Trap ops normal."
